Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
166,Lodi West,San Joaquin Valley,11/16/2008,321,1.6, ,0, ,121, ,1.3, ,24.9, ,5.5, ,13.8, ,99, ,52, ,83, ,11, ,0.6, ,54.9, ,14.5, 
166,Lodi West,San Joaquin Valley,11/17/2008,322,1.65, ,0, ,122, ,1.2, ,25.6, ,5.9, ,13.7, ,100, ,42, ,79, ,10.1, ,0.7, ,56.9, ,14.3, 
166,Lodi West,San Joaquin Valley,11/18/2008,323,1.53, ,0, ,119, ,1.2, ,24.2, ,4.2, ,12.7, ,100, ,54, ,85, ,10.2, ,0.6, ,54.1, ,14.1, 
166,Lodi West,San Joaquin Valley,11/19/2008,324,1.39, ,0.2, ,112, ,1.2, ,19.1, ,5.1, ,11.4, ,100, ,66, ,89, ,9.6, ,1.4, ,122.9, ,13.8, 
166,Lodi West,San Joaquin Valley,11/20/2008,325,1.33, ,0, ,101, ,1.3, ,19.3, ,6.7, ,13, ,98, ,70, ,88, ,11.1, ,2.1, ,185.3, ,13.8, 
166,Lodi West,San Joaquin Valley,11/21/2008,326,1.46, ,0, ,120, ,0.9, ,18.5, ,3, ,10.1, ,95, ,47, ,74, ,5.7, ,1.1, ,95, ,13.5, 
166,Lodi West,San Joaquin Valley,11/22/2008,327,1.08, ,0.1, ,101, ,1, ,19.1, ,2.6, ,8.4, ,100, ,49, ,86, ,6.3, ,0.9, ,81.6, ,12.8, 
166,Lodi West,San Joaquin Valley,11/23/2008,328,0.8, ,0.2, ,84, ,1, ,17.1, ,2, ,7.6, ,100, ,68, ,94, ,6.8, ,0.7, ,58.1, ,12.5, 
166,Lodi West,San Joaquin Valley,11/24/2008,329,0.92, ,0.2, ,87, ,1, ,16.9, ,2.3, ,9, ,100, ,65, ,89, ,7.3, ,0.9, ,80.9, ,12.2, 
166,Lodi West,San Joaquin Valley,11/25/2008,330,0.52, ,0, ,54, ,1.2, ,16.3, ,6.9, ,11.5, ,97, ,70, ,88, ,9.6, ,1.1, ,97.5, ,12.6, 
166,Lodi West,San Joaquin Valley,11/26/2008,331,0, ,4.9, ,20, ,1.3, ,12.2, ,8.2, ,10.8, ,100, ,93, ,97, ,10.4, ,1.1, ,95, ,13, 
166,Lodi West,San Joaquin Valley,11/27/2008,332,0.93, ,0, ,87, ,1.3, ,16.6, ,6.9, ,11.4, ,100, ,79, ,94, ,10.5, ,1.6, ,136.1, ,13.2, 
166,Lodi West,San Joaquin Valley,11/28/2008,333,0.34, ,0.2, ,51, ,1.1, ,14.3, ,4.8, ,8.9, ,100, ,87, ,98, ,8.6, ,1, ,86, ,12.8, 
166,Lodi West,San Joaquin Valley,11/29/2008,334,0.73, ,0.2, ,79, ,1.1, ,16.4, ,5.1, ,9.4, ,100, ,71, ,94, ,8.5, ,1, ,85.3, ,12.5, 
166,Lodi West,San Joaquin Valley,11/30/2008,335,0.89, ,0.3, ,95, ,1.1, ,15.5, ,2.2, ,8.4, ,99, ,85, ,97, ,8, ,1, ,87.1, ,12.4, 
166,Lodi West,San Joaquin Valley,12/1/2008,336,0.11, ,0.3, ,32, ,1.1, ,10.5, ,5.2, ,8, ,100, ,99, ,100, ,8, ,1.1, ,98.9, ,12.2, 
166,Lodi West,San Joaquin Valley,12/2/2008,337,0.03, ,0, ,24, ,1.2, ,11.3, ,7.4, ,9.7, ,100, ,92, ,98, ,9.3, ,1.6, ,135.6, ,12.4, 
166,Lodi West,San Joaquin Valley,12/3/2008,338,0.34, ,0, ,50, ,1.1, ,13.2, ,0, ,11.7, ,98, ,75, ,80, ,8.3, ,1, ,82.1, ,12.6, 
166,Lodi West,San Joaquin Valley,12/4/2008,339,0.68, ,0, ,70, ,1, ,13.3, ,3.9, ,9.3, ,96, ,72, ,88, ,7.4, ,1.2, ,105.2, ,12.7, 
166,Lodi West,San Joaquin Valley,12/5/2008,340,0.67, ,0.2, ,78, ,0.9, ,13.3, ,0.5, ,6, ,99, ,77, ,96, ,5.3, ,1.1, ,92.3, ,11.7, 
166,Lodi West,San Joaquin Valley,12/6/2008,341,0.02, ,0.2, ,25, ,0.9, ,7.4, ,5.3, ,6.2, ,99, ,95, ,98, ,5.9, ,1.3, ,115.7, ,11.4, 
166,Lodi West,San Joaquin Valley,12/7/2008,342,0.04, ,0, ,24, ,0.9, ,6.1, ,4.1, ,5.3, ,99, ,94, ,97, ,4.8, ,1.3, ,110.5, ,11.2, 
166,Lodi West,San Joaquin Valley,12/8/2008,343,0.69,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,12/9/2008,344,0.68,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,12/10/2008,345,0.83,H,0.1,R,89,H,0.9,H,17, ,2.2, ,7.9,H,95,H,54,H,87, ,5.9, ,1.4,H,122.6,H,10.5,H
166,Lodi West,San Joaquin Valley,12/11/2008,346,0.49, ,0, ,64, ,0.9, ,12.9, ,0.9, ,5.8, ,98, ,76, ,95, ,5, ,0.9, ,81.1, ,9.7, 
166,Lodi West,San Joaquin Valley,12/12/2008,347,0.63, ,0.2, ,69, ,0.9, ,14.2, ,0.2, ,7.2, ,99, ,72, ,92, ,6, ,1.7, ,148.6, ,9.7, 
166,Lodi West,San Joaquin Valley,12/13/2008,348,1.52, ,0, ,84, ,0.7, ,12.3, ,2.4, ,8.2, ,87, ,48, ,68, ,2.7, ,3.5,R,302.3,R,10.2, 
166,Lodi West,San Joaquin Valley,12/14/2008,349,0.45, ,7.9, ,40, ,0.7, ,9, ,-0.6, ,4.5, ,96, ,73, ,88, ,2.7, ,3.6,R,310.2,R,9.3, 
166,Lodi West,San Joaquin Valley,12/15/2008,350,0.75, ,2.6, ,73, ,0.8, ,10.8, ,1.5, ,5.9, ,97, ,73, ,89, ,4.2, ,3.1,R,271.4,R,9.3, 
166,Lodi West,San Joaquin Valley,12/16/2008,351,0.19, ,4.5, ,35, ,0.8, ,7.1, ,0.8, ,4.1, ,98, ,84, ,94, ,3.2, ,1.9, ,168.1, ,9, 
166,Lodi West,San Joaquin Valley,12/17/2008,352,1.18, ,0, ,106, ,0.6, ,9.3, ,-1.7, ,2.4, ,94, ,52, ,78, ,-1, ,2.1, ,185.1, ,8.3, 
166,Lodi West,San Joaquin Valley,12/18/2008,353,1.17, ,0, ,85, ,0.7, ,10.4, ,-2.1, ,4.7, ,97, ,62, ,79, ,1.4, ,3.1,Y,268.9,Y,7.6, 
166,Lodi West,San Joaquin Valley,12/19/2008,354,0.59, ,0.6, ,51, ,0.8, ,11, ,0.8, ,6.6, ,100, ,71, ,87, ,4.5, ,2.7,Y,234.7,Y,8.4, 
166,Lodi West,San Joaquin Valley,12/20/2008,355,0.68, ,0.2, ,76, ,0.7, ,11, ,-1.2, ,4.4, ,100, ,62, ,90, ,2.8, ,1, ,89.2, ,8.1, 
166,Lodi West,San Joaquin Valley,12/21/2008,356,0.09, ,6.2, ,24, ,0.9, ,7.9, ,3.7, ,6.2, ,97, ,89, ,94, ,5.4, ,3,Y,262.7,Y,8.4, 
166,Lodi West,San Joaquin Valley,12/22/2008,357,0.92, ,0.9, ,80, ,0.9, ,11.4, ,4.4, ,7.9, ,99, ,69, ,85, ,5.5, ,2.3, ,195.9, ,8.8, 
166,Lodi West,San Joaquin Valley,12/23/2008,358,0.73, ,0, ,73, ,0.8, ,10.8, ,2.7, ,7.2, ,97, ,66, ,82, ,4.3, ,1.6, ,135.6, ,8.8, 
166,Lodi West,San Joaquin Valley,12/24/2008,359,0.29, ,5.7, ,22, ,1, ,10.3, ,6.8, ,8.7, ,94, ,73, ,85, ,6.4, ,3.5,R,301.5,R,9.1, 
166,Lodi West,San Joaquin Valley,12/25/2008,360,0.48,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,12/26/2008,361,0.68,H,0,H,92,H,0.7,H,10.4, ,0, ,6,H,90,H,55,H,72, ,1.3, ,1.7,H,147.7,H,8.3,H
166,Lodi West,San Joaquin Valley,12/27/2008,362,1.07, ,0, ,95, ,0.7, ,12.4, ,0.4, ,6, ,94, ,56, ,79, ,2.7, ,1.3, ,113.5, ,8.1, 
166,Lodi West,San Joaquin Valley,12/28/2008,363,1.11, ,0, ,97, ,0.9, ,14.9, ,4.3, ,8.2, ,98, ,59, ,79, ,4.9, ,1.3, ,115.9, ,8.7, 
166,Lodi West,San Joaquin Valley,12/29/2008,364,1.01, ,0, ,95, ,1, ,16.9, ,3.7, ,8.2, ,99, ,70, ,90, ,6.6, ,0.8, ,71.7, ,9, 
166,Lodi West,San Joaquin Valley,12/30/2008,365,0.13, ,0.2, ,35, ,0.9, ,7, ,2.6, ,5.3, ,100, ,99, ,100, ,5.3, ,1.1, ,91.2, ,9, 
166,Lodi West,San Joaquin Valley,12/31/2008,366,0.04, ,0.3, ,26, ,0.8, ,5.4, ,2.9, ,4.2, ,100, ,100, ,100, ,4.3, ,1.2, ,100.5, ,9, 
166,Lodi West,San Joaquin Valley,1/1/2009,1,0.47,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/2/2009,2,0.47,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/3/2009,3,0.47,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/4/2009,4,0.48,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/5/2009,5,0.08,H,0,H,21,H,1,H,7.8, ,0, ,7.1,H,98,H,90,H,96, ,6.5, ,1.9,H,162.7,H,8,H
166,Lodi West,San Joaquin Valley,1/6/2009,6,0.59, ,0, ,72, ,0.9, ,10, ,2.4, ,5.8, ,100, ,83, ,95, ,5, ,1.3, ,112.9, ,8.3, 
166,Lodi West,San Joaquin Valley,1/7/2009,7,0.14, ,0.2, ,34, ,0.8, ,8.3, ,-0.3, ,4.7, ,100, ,88, ,97, ,4.2, ,1.1, ,97.9, ,8, 
166,Lodi West,San Joaquin Valley,1/8/2009,8,0.21, ,0, ,34, ,0.9, ,8.7, ,2.1, ,6.1, ,99, ,90, ,96, ,5.5, ,1.9, ,161.8, ,8.3, 
166,Lodi West,San Joaquin Valley,1/9/2009,9,1.11, ,0.3, ,108, ,0.8, ,13.2, ,-0.9, ,5.4, ,100, ,58, ,87, ,3.5, ,1.2, ,107.3, ,8.1, 
166,Lodi West,San Joaquin Valley,1/10/2009,10,1.14, ,0, ,109, ,0.8, ,14.8, ,-0.9, ,5.9, ,99, ,64, ,88, ,4.1, ,0.9, ,78.5, ,7.9, 
166,Lodi West,San Joaquin Valley,1/11/2009,11,0.83, ,0.2, ,90, ,0.8, ,16, ,-1.8, ,5.2, ,100, ,54, ,90, ,3.7, ,0.8, ,72.1, ,7.6, 
166,Lodi West,San Joaquin Valley,1/12/2009,12,1.35, ,0, ,109, ,0.9, ,17.9, ,-0.1, ,9.3, ,99, ,56, ,80, ,6.1, ,1.3, ,116.6, ,7.9, 
166,Lodi West,San Joaquin Valley,1/13/2009,13,1.38, ,0, ,113, ,0.9, ,20.7,Y,0.6, ,8.9, ,99, ,46, ,79, ,5.4, ,1, ,90.3, ,8.3, 
166,Lodi West,San Joaquin Valley,1/14/2009,14,0.63,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/15/2009,15,0.65,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/16/2009,16,0.67,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/17/2009,17,0.69,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/18/2009,18,0.71,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/19/2009,19,0.73,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/20/2009,20,0.75,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/21/2009,21,0.77,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/22/2009,22,0.8,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/23/2009,23,0.82,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,1/24/2009,24,0.7,R,0,H,7,H,0.4,H,,S,,S,,S,88,H,53,H,,Q,,Q,3,Y,257.8,Y,9.5,H
166,Lodi West,San Joaquin Valley,1/25/2009,25,1.29,H,0,H,,M,,S,,S,,S,-53.2,H,80,H,0,H,,Q,,Q,0.4,I,38.6,I,,S
166,Lodi West,San Joaquin Valley,1/26/2009,26,0.77,H,0, ,,S,,S,,S,,S,-53.3,H,0,H,0,H,,Q,,Q,0.4,I,38.6,I,,S
166,Lodi West,San Joaquin Valley,1/27/2009,27,1.37, ,0,H,178,R,0.6,H,12, ,0, ,7.6,H,88,H,0,H,58, ,-0.1, ,1.2,H,99.8,H,8.6,H
166,Lodi West,San Joaquin Valley,1/28/2009,28,1.72, ,0, ,130, ,0.8, ,15.7, ,-0.3, ,6.5, ,99, ,51, ,79, ,3.2, ,1.8, ,158.8, ,8.3, 
166,Lodi West,San Joaquin Valley,1/29/2009,29,1.57, ,0, ,131, ,0.9, ,16.9, ,-0.1, ,7.7, ,98, ,54, ,81, ,4.6, ,1.2, ,103, ,8.3, 
166,Lodi West,San Joaquin Valley,1/30/2009,30,1.53, ,0, ,129, ,1, ,17.7, ,0.2, ,8.2, ,100, ,61, ,87, ,6.2, ,0.9, ,80.6, ,8.5, 
166,Lodi West,San Joaquin Valley,1/31/2009,31,1.61, ,0.1, ,131, ,0.9, ,19.5, ,0.6, ,8.6, ,100, ,51, ,84, ,6, ,1, ,88.5, ,8.6, 
166,Lodi West,San Joaquin Valley,2/1/2009,32,1.58, ,0, ,133, ,0.9, ,18, ,1, ,8.7, ,99, ,49, ,82, ,5.8, ,1, ,89.8, ,8.7, 
166,Lodi West,San Joaquin Valley,2/2/2009,33,1.57, ,0.1, ,134, ,1, ,20.3, ,1.1, ,9.4, ,100, ,55, ,86, ,7.2, ,0.8, ,70.8, ,8.7, 
166,Lodi West,San Joaquin Valley,2/3/2009,34,1.09,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/4/2009,35,1.12,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/5/2009,36,1.14,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/6/2009,37,1.17,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/7/2009,38,1.2,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/8/2009,39,1.23,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/9/2009,40,1.3,H,0,H,46,H,0.8,H,12.2, ,0, ,7.2,H,95,H,52,H,77, ,3.4, ,2,H,175.2,H,9.7,H
166,Lodi West,San Joaquin Valley,2/10/2009,41,1.61, ,2.3, ,134, ,0.8, ,11.8, ,0.1, ,6.8, ,98, ,53, ,78, ,3.2, ,1.8, ,159, ,9.1, 
166,Lodi West,San Joaquin Valley,2/11/2009,42,1.24, ,9, ,100, ,0.9, ,13.5, ,4.8, ,7.7, ,99, ,65, ,86, ,5.6, ,3.1,Y,268.4,Y,9.3, 
166,Lodi West,San Joaquin Valley,2/12/2009,43,0.76, ,0.4, ,82, ,0.9, ,11.6, ,4.9, ,7.9, ,99, ,63, ,87, ,5.8, ,1.3, ,113, ,9.2, 
166,Lodi West,San Joaquin Valley,2/13/2009,44,0.86, ,23.8, ,86, ,0.9, ,10.5, ,3.9, ,7.1, ,98, ,67, ,88, ,5.3, ,2.6, ,220.8, ,9.3, 
166,Lodi West,San Joaquin Valley,2/14/2009,45,1.84, ,0, ,124, ,0.9, ,13.4, ,5, ,9, ,98, ,62, ,79, ,5.6, ,3.8,R,326,R,9.1, 
166,Lodi West,San Joaquin Valley,2/15/2009,46,0.79, ,6.1, ,29, ,0.9, ,10.6, ,7.7, ,9.3, ,97, ,62, ,78, ,5.6, ,4.3,R,375.2,R,9.2, 
166,Lodi West,San Joaquin Valley,2/16/2009,47,0.9, ,4.8, ,63, ,1, ,12.8, ,7.9, ,9.6, ,94, ,66, ,84, ,7, ,4.3,R,369.4,R,9.3, 
166,Lodi West,San Joaquin Valley,2/17/2009,48,0.32, ,19.4, ,42, ,1, ,11.2, ,7.6, ,8.5, ,98, ,85, ,94, ,7.6, ,4.4,R,380,R,9.4, 
166,Lodi West,San Joaquin Valley,2/18/2009,49,1.75, ,0, ,145, ,1, ,15.6, ,5.8, ,10, ,99, ,62, ,85, ,7.6, ,1.3, ,112.2, ,9.5, 
166,Lodi West,San Joaquin Valley,2/19/2009,50,1.97, ,0.2, ,162, ,1, ,17.9, ,1.2, ,9, ,100, ,55, ,85, ,6.6, ,1, ,86.1, ,9.6, 
166,Lodi West,San Joaquin Valley,2/20/2009,51,1.97, ,0, ,150, ,1, ,17.5, ,3.2, ,9.8, ,99, ,58, ,84, ,7.2, ,1.3, ,113.8, ,9.5, 
166,Lodi West,San Joaquin Valley,2/21/2009,52,1.36, ,0.1, ,102, ,1.1, ,16.5, ,2.8, ,10.9, ,99, ,67, ,84, ,8.3, ,1.9, ,164.9, ,9.5, 
166,Lodi West,San Joaquin Valley,2/22/2009,53,0.1, ,10.9, ,22, ,1.4, ,14.3, ,11.3, ,12.9, ,98, ,80, ,93, ,11.7, ,4.7,R,409.7,R,10.2, 
166,Lodi West,San Joaquin Valley,2/23/2009,54,0.87, ,8.9, ,78, ,1.5, ,17.5, ,10.8, ,14.2, ,99, ,83, ,92, ,13, ,3.1,Y,266.5,Y,11, 
166,Lodi West,San Joaquin Valley,2/24/2009,55,2.24, ,0, ,162, ,1.2, ,17.6, ,7.9, ,12.4, ,99, ,61, ,81, ,9.3, ,1.6, ,135, ,11.3, 
166,Lodi West,San Joaquin Valley,2/25/2009,56,2.07, ,0, ,157, ,1.2, ,17.6, ,6.6, ,12.7, ,95, ,62, ,80, ,9.4, ,1.4, ,120, ,11.4, 
166,Lodi West,San Joaquin Valley,2/26/2009,57,1.79, ,2, ,132, ,1.2, ,17.4, ,6.6, ,12.3, ,98, ,67, ,86, ,10.1, ,2.2, ,193.5, ,11.7, 
166,Lodi West,San Joaquin Valley,2/27/2009,58,2.24, ,0, ,175, ,1, ,15.7, ,5.6, ,10.1, ,94, ,59, ,80, ,6.8, ,1.9, ,165.5, ,11.4, 
166,Lodi West,San Joaquin Valley,2/28/2009,59,1.21, ,0, ,99, ,1.1, ,17, ,5.4, ,11.4, ,97, ,64, ,84, ,8.7, ,1.2, ,101, ,11, 
166,Lodi West,San Joaquin Valley,3/1/2009,60,0.1, ,6.8,H,18, ,1.4, ,14.7, ,11.4, ,13, ,99, ,84, ,93, ,11.9, ,2.7, ,232.6, ,11.4, 
166,Lodi West,San Joaquin Valley,3/2/2009,61,1.13, ,7.5, ,82, ,1.4, ,18.1, ,11.3, ,14.3, ,98, ,68, ,84, ,11.6, ,3.7,Y,321.8,Y,11.8, 
166,Lodi West,San Joaquin Valley,3/3/2009,62,0.54, ,8.2, ,53, ,1.1, ,13.6, ,8.8, ,10.7, ,95, ,77, ,87, ,8.6, ,3.5, ,299.5, ,11.8, 
166,Lodi West,San Joaquin Valley,3/4/2009,63,1.3, ,3.6, ,117, ,1, ,12.8, ,4.6, ,8.6, ,99, ,67, ,88, ,6.7, ,1.5, ,131.4, ,11.4, 
166,Lodi West,San Joaquin Valley,3/5/2009,64,2.17, ,0, ,175, ,1, ,15.1, ,4.1, ,9.1, ,97, ,62, ,82, ,6.3, ,1.6, ,140.2, ,10.9, 
166,Lodi West,San Joaquin Valley,3/6/2009,65,1.93, ,0, ,149, ,0.9, ,14.9, ,4.1, ,9, ,98, ,54, ,80, ,5.8, ,1.9, ,163.2, ,10.7, 
166,Lodi West,San Joaquin Valley,3/7/2009,66,2.59, ,0.1, ,199, ,0.9, ,16.9, ,1.7, ,9.4, ,100, ,45, ,77, ,5.5, ,1.4, ,123.8, ,10.3, 
166,Lodi West,San Joaquin Valley,3/8/2009,67,2.5, ,0, ,189, ,1, ,16.9, ,2.1, ,9.7, ,98, ,60, ,81, ,6.5, ,1.6, ,141.9, ,10, 
166,Lodi West,San Joaquin Valley,3/9/2009,68,2.88, ,0, ,209, ,0.7, ,13.2, ,2.5, ,7.6, ,92, ,34, ,63, ,1.1, ,2.5, ,212.1, ,10.1, 
166,Lodi West,San Joaquin Valley,3/10/2009,69,2.73, ,0, ,210, ,0.7, ,15.3, ,-0.4, ,7.2, ,98, ,39, ,69, ,1.9, ,1.5, ,127.6, ,9.4, 
166,Lodi West,San Joaquin Valley,3/11/2009,70,2.67, ,0, ,202, ,0.8, ,16.8, ,-0.1, ,8.4, ,95, ,46, ,72, ,3.6, ,1.1, ,91.4, ,9, 
166,Lodi West,San Joaquin Valley,3/12/2009,71,3.15, ,0, ,210, ,0.9, ,19.6, ,0.9, ,10.4, ,99, ,40, ,73, ,5.9, ,1.9, ,166, ,9, 
166,Lodi West,San Joaquin Valley,3/13/2009,72,2.97, ,0, ,211, ,1.1, ,20.1, ,4.4, ,11.4, ,98, ,46, ,80, ,8.1, ,1.8, ,154.1, ,9.6, 
166,Lodi West,San Joaquin Valley,3/14/2009,73,2.69, ,0, ,188, ,0.9, ,15, ,3.4, ,9.5, ,99, ,61, ,80, ,6.2, ,2.6, ,227.9, ,10, 
166,Lodi West,San Joaquin Valley,3/15/2009,74,1.91, ,0, ,130, ,1.2, ,17.9, ,8.2, ,12.6, ,92, ,64, ,82, ,9.6, ,2.3, ,196.5, ,10.4, 
166,Lodi West,San Joaquin Valley,3/16/2009,75,2.37, ,0, ,157, ,1.3, ,19.5, ,10.4, ,14.2, ,95, ,67, ,83, ,11.3, ,2.5, ,214.6, ,11.1, 
166,Lodi West,San Joaquin Valley,3/17/2009,76,2.67, ,0, ,181, ,1.3, ,20, ,8, ,13.5, ,100, ,55, ,82, ,10.5, ,1.6, ,134.6, ,11.5, 
166,Lodi West,San Joaquin Valley,3/18/2009,77,3.22, ,0.1, ,203, ,1.2, ,22.8, ,6.4, ,14, ,100, ,43, ,78, ,10.2, ,1.8, ,155.2, ,11.5, 
166,Lodi West,San Joaquin Valley,3/19/2009,78,3.54, ,0, ,215, ,1.3, ,24.5, ,8.5, ,15.8, ,96, ,43, ,72, ,10.8, ,1.6, ,135.2, ,11.7, 
166,Lodi West,San Joaquin Valley,3/20/2009,79,3.5, ,0, ,218, ,1.3, ,23, ,8.5, ,14.8, ,97, ,52, ,79, ,11.2, ,1.9, ,162.9, ,11.8, 
166,Lodi West,San Joaquin Valley,3/21/2009,80,1.23, ,3.8, ,101, ,1.1, ,15.7, ,6.2, ,11.3, ,97, ,69, ,86, ,9, ,2.1, ,180.8, ,11.6, 
166,Lodi West,San Joaquin Valley,3/22/2009,81,3.14, ,1.9, ,202, ,0.8, ,14.9, ,3.5, ,9.3, ,94, ,39, ,71, ,4.2, ,3.8,Y,325.6,Y,11.3, 
166,Lodi West,San Joaquin Valley,3/23/2009,82,4, ,0, ,234, ,0.7, ,16, ,1.9, ,8.6, ,93, ,30, ,61, ,1.4, ,3.6,Y,310,Y,11.5, 
166,Lodi West,San Joaquin Valley,3/24/2009,83,3.64, ,0, ,231, ,1, ,21.4, ,3.6, ,11.7, ,93, ,37, ,71, ,6.6, ,2.3, ,202, ,12.1, 
166,Lodi West,San Joaquin Valley,3/25/2009,84,3.58, ,0, ,211, ,1.1, ,21.7, ,4.1, ,13.4, ,99, ,40, ,70, ,8.1, ,2, ,174.4, ,13.1, 
166,Lodi West,San Joaquin Valley,3/26/2009,85,4.88, ,0, ,235, ,1.1, ,24, ,7.5, ,15.6, ,97, ,35, ,64, ,8.9, ,3.5, ,304.6, ,13.1, 
166,Lodi West,San Joaquin Valley,3/27/2009,86,4.13, ,0, ,238, ,1.1, ,23.5, ,6.5, ,16, ,85, ,39, ,59, ,8, ,1.9, ,167.8, ,13, 
166,Lodi West,San Joaquin Valley,3/28/2009,87,3.99, ,0, ,234, ,1.3, ,25.4, ,8.1, ,16.7, ,95, ,40, ,67, ,10.6, ,1.7, ,148.4, ,12.8, 
166,Lodi West,San Joaquin Valley,3/29/2009,88,5.79, ,0, ,248, ,0.7, ,18.3, ,8.8, ,13.4, ,90, ,23, ,46, ,2, ,5.4,R,469.8,R,12.8, 
166,Lodi West,San Joaquin Valley,3/30/2009,89,4.88, ,0, ,247, ,0.6, ,20.1, ,6.5, ,12.5, ,70, ,27, ,42, ,0, ,3.8,Y,324.3,Y,12, 
166,Lodi West,San Joaquin Valley,3/31/2009,90,4.06, ,0, ,234, ,0.9, ,22.4, ,4, ,13.7, ,90, ,35, ,59, ,6, ,2, ,176.9, ,11.6, 
166,Lodi West,San Joaquin Valley,4/1/2009,91,5.3, ,0, ,241, ,1, ,24.2, ,7.4, ,16, ,94, ,35, ,58, ,7.6, ,4.2,Y,365.6,Y,12.1, 
166,Lodi West,San Joaquin Valley,4/2/2009,92,4.5, ,0, ,247, ,1, ,21.6, ,5.8, ,13.4, ,94, ,48, ,67, ,7.5, ,3.8, ,331.6, ,12.5, 
166,Lodi West,San Joaquin Valley,4/3/2009,93,5.14, ,0, ,257, ,0.7, ,19.1, ,4.4, ,11.8, ,90, ,20, ,52, ,2.2, ,4.1,Y,357.2,Y,12.3, 
166,Lodi West,San Joaquin Valley,4/4/2009,94,4.19, ,0, ,263, ,0.6, ,20.3, ,4.5, ,11.9, ,62, ,23, ,42, ,-0.6, ,1.9, ,165.6, ,12.1, 
166,Lodi West,San Joaquin Valley,4/5/2009,95,4.52, ,0, ,260, ,0.7, ,24.7, ,1.9, ,14.1, ,87, ,19, ,43, ,1.9, ,1.3, ,111.4, ,12.1, 
166,Lodi West,San Joaquin Valley,4/6/2009,96,4.54, ,0, ,255, ,0.8, ,28.1, ,2.8, ,15.6, ,90, ,18, ,46, ,4, ,1.3, ,111.1, ,12.5, 
166,Lodi West,San Joaquin Valley,4/7/2009,97,1.44, ,11.4, ,101, ,1.1, ,18.6, ,8.6, ,12, ,98, ,55, ,81, ,8.9, ,2.1, ,183.3, ,12.9, 
166,Lodi West,San Joaquin Valley,4/8/2009,98,2.57, ,0.5, ,184, ,1.2, ,17.5, ,8.8, ,12.4, ,99, ,63, ,82, ,9.4, ,1.9, ,166.9, ,12.9, 
